movement_id,product_id,movement_type,quantity,movement_date
M018865,P072,OUT,160,2025-11-06
M018866,P007,OUT,46,2025-05-17
M018867,P083,OUT,146,2026-03-07
M018868,P023,OUT,73,2025-05-22
M018869,P098,IN,167,2026-02-12
M018870,P025,IN,146,2025-10-29
M018871,P009,IN,140,2025-03-19
M018872,P019,OUT,170,2025-09-02
M018873,P064,IN,78,2025-12-06
M018874,P037,OUT,81,2025-08-23
M018875,P034,OUT,122,2025-05-14
M018876,P020,OUT,84,2025-07-06
M018877,P059,IN,167,2026-01-14
M018878,P014,IN,141,2025-07-04
M018879,P062,IN,91,2025-11-27
M018880,P044,OUT,70,2025-03-23
M018881,P008,OUT,195,2025-11-11
M018882,P062,OUT,85,2025-05-30
M018883,P065,OUT,131,2026-03-04
M018884,P026,OUT,59,2025-07-19
M018885,P090,IN,106,2025-09-29
M018886,P040,IN,50,2025-07-05
M018887,P016,OUT,20,2025-06-02
M018888,P075,IN,190,2025-06-16
M018889,P100,IN,177,2025-11-06
M018890,P011,IN,143,2026-02-17
M018891,P057,IN,35,2025-04-10
M018892,P005,IN,173,2025-09-01
M018893,P045,OUT,117,2025-04-27
M018894,P097,IN,99,2025-07-22
M018895,P002,OUT,66,2025-10-04
M018896,P081,OUT,126,2026-02-23
M018897,P044,IN,125,2025-07-26
M018898,P010,OUT,81,2025-04-08
M018899,P004,OUT,147,2025-10-23
M018900,P039,OUT,98,2025-07-31
M018901,P091,OUT,179,2025-12-08
M018902,P039,OUT,175,2025-08-18
M018903,P034,OUT,14,2025-08-27
M018904,P075,IN,156,2025-05-02
M018905,P079,OUT,5,2026-01-28
M018906,P013,OUT,132,2025-04-13
M018907,P090,OUT,198,2025-08-27
M018908,P009,IN,89,2025-04-12
M018909,P086,IN,79,2026-01-19
M018910,P055,IN,168,2025-04-16
M018911,P016,OUT,97,2025-09-25
M018912,P068,IN,196,2025-12-18
M018913,P082,OUT,96,2026-02-08
M018914,P016,IN,64,2025-09-22
M018915,P088,OUT,170,2026-01-24
M018916,P060,IN,53,2025-08-12
M018917,P061,IN,118,2026-02-13
M018918,P013,IN,185,2025-07-27
M018919,P001,OUT,151,2025-05-19
M018920,P046,IN,179,2025-07-22
M018921,P006,OUT,130,2025-07-08
M018922,P010,IN,114,2026-02-02
M018923,P050,IN,63,2025-07-21
M018924,P006,OUT,108,2025-03-15
M018925,P059,IN,71,2025-08-19
M018926,P057,IN,62,2025-06-02
M018927,P034,IN,59,2025-03-16
M018928,P059,IN,187,2025-03-24
M018929,P030,OUT,126,2025-04-01
M018930,P019,IN,183,2025-11-29
M018931,P067,OUT,64,2025-06-15
M018932,P030,IN,137,2025-08-24
M018933,P054,IN,96,2025-05-01
M018934,P038,IN,32,2026-02-06
M018935,P090,IN,171,2025-09-16
M018936,P066,OUT,92,2025-05-03
M018937,P019,IN,121,2025-10-05
M018938,P090,IN,17,2025-05-03
M018939,P009,IN,67,2025-05-12
M018940,P015,OUT,52,2025-12-11
M018941,P095,OUT,107,2025-08-06
M018942,P047,IN,18,2025-09-21
M018943,P049,OUT,148,2025-03-17
M018944,P066,IN,186,2025-03-26
M018945,P065,IN,137,2025-03-12
M018946,P047,IN,88,2025-11-19
M018947,P072,IN,162,2025-04-30
M018948,P080,OUT,175,2025-04-17
M018949,P045,IN,157,2026-02-23
M018950,P050,OUT,18,2025-08-02
M018951,P049,IN,169,2025-07-30
M018952,P011,OUT,195,2026-02-03
M018953,P045,OUT,160,2025-09-14
M018954,P090,OUT,61,2025-09-16
M018955,P063,OUT,118,2025-03-22
M018956,P065,IN,27,2025-11-24
M018957,P060,OUT,166,2025-08-14
M018958,P044,IN,139,2025-05-19
M018959,P022,IN,129,2025-05-06
M018960,P070,IN,163,2025-08-05
M018961,P046,OUT,109,2025-10-08
M018962,P029,OUT,126,2025-09-11
M018963,P075,IN,154,2025-05-23
M018964,P095,IN,52,2026-02-09
M018965,P027,OUT,99,2025-09-22
M018966,P033,IN,16,2025-08-04
M018967,P051,OUT,108,2025-06-18
M018968,P085,IN,152,2025-12-31
M018969,P030,OUT,157,2025-04-16
M018970,P080,OUT,90,2025-10-19
M018971,P032,IN,176,2026-01-04
M018972,P002,OUT,110,2025-09-24
M018973,P028,OUT,21,2026-01-09
M018974,P065,IN,109,2026-02-23
M018975,P046,IN,4,2025-10-01
M018976,P028,IN,145,2026-02-19
M018977,P018,IN,198,2025-04-07
M018978,P064,OUT,38,2026-02-18
M018979,P057,IN,41,2025-07-24
M018980,P010,OUT,97,2025-10-16
M018981,P075,IN,104,2025-09-27
M018982,P053,OUT,23,2026-03-09
M018983,P022,IN,70,2025-08-07
M018984,P061,IN,47,2026-01-06
M018985,P032,IN,186,2026-02-25
M018986,P063,OUT,14,2025-04-08
M018987,P081,OUT,63,2025-12-21
M018988,P007,IN,14,2025-10-29
M018989,P014,IN,171,2025-09-21
M018990,P029,IN,108,2025-06-21
M018991,P007,OUT,20,2025-04-27
M018992,P026,OUT,63,2025-10-25
M018993,P040,OUT,36,2026-02-15
M018994,P091,OUT,162,2025-11-18
M018995,P014,IN,78,2026-03-09
M018996,P067,OUT,136,2026-01-29
M018997,P039,OUT,63,2025-04-26
M018998,P016,IN,103,2025-05-30
M018999,P048,OUT,48,2026-01-06
M019000,P090,OUT,62,2025-03-31
M019001,P058,IN,198,2025-06-23
M019002,P027,IN,152,2025-09-19
M019003,P036,OUT,185,2025-11-12
M019004,P017,OUT,129,2025-05-06
M019005,P038,IN,50,2025-08-25
M019006,P053,IN,79,2025-08-30
M019007,P092,OUT,27,2025-04-28
M019008,P069,IN,106,2026-01-16
M019009,P064,IN,184,2025-04-29
M019010,P088,OUT,12,2025-11-11
M019011,P028,OUT,42,2025-05-28
M019012,P045,OUT,168,2025-12-10
M019013,P017,IN,104,2025-12-12
M019014,P055,IN,36,2026-01-01
M019015,P070,OUT,126,2025-04-08
M019016,P005,IN,111,2025-06-13
M019017,P010,IN,6,2026-03-07
M019018,P057,IN,104,2025-08-24
M019019,P060,IN,191,2025-04-25
M019020,P097,IN,48,2025-12-30
M019021,P080,IN,92,2025-11-30
M019022,P023,OUT,164,2026-02-13
M019023,P020,OUT,76,2026-01-04
M019024,P092,OUT,78,2026-01-13
M019025,P015,OUT,74,2025-03-10
M019026,P066,IN,86,2025-06-15
M019027,P043,OUT,101,2025-12-23
M019028,P053,IN,103,2025-08-14
M019029,P025,OUT,46,2025-09-27
M019030,P043,IN,93,2025-10-10
M019031,P080,OUT,92,2025-08-26
M019032,P028,OUT,63,2025-08-01
M019033,P002,OUT,118,2025-04-02
M019034,P007,OUT,49,2026-02-26
M019035,P051,OUT,194,2026-02-16
M019036,P055,OUT,96,2025-12-29
M019037,P018,IN,187,2025-08-18
M019038,P029,IN,96,2026-03-06
M019039,P047,OUT,61,2025-06-05
M019040,P017,IN,44,2025-06-02
M019041,P095,IN,33,2025-09-13
M019042,P005,OUT,145,2025-05-10
M019043,P064,OUT,54,2026-03-02
M019044,P077,OUT,95,2025-09-06
M019045,P056,IN,110,2025-05-22
M019046,P059,OUT,16,2026-01-22
M019047,P087,OUT,24,2026-01-28
M019048,P098,IN,185,2025-10-26
M019049,P067,OUT,43,2025-09-21
M019050,P036,IN,106,2025-03-14
M019051,P025,IN,128,2026-02-20
M019052,P088,OUT,34,2025-06-04
M019053,P009,IN,108,2025-11-02
M019054,P076,IN,81,2026-01-20
M019055,P023,OUT,66,2025-05-27
M019056,P059,OUT,52,2025-12-06
M019057,P092,IN,136,2025-03-27
M019058,P077,OUT,3,2025-05-16
M019059,P066,IN,96,2025-12-30
M019060,P057,IN,106,2025-03-22
M019061,P036,OUT,145,2025-03-09
M019062,P068,IN,13,2025-10-16
M019063,P088,IN,135,2025-06-01
M019064,P029,OUT,170,2025-07-03
M019065,P014,IN,103,2025-06-20
M019066,P022,OUT,123,2025-12-12
M019067,P003,OUT,99,2025-07-19
M019068,P084,OUT,192,2025-11-18
M019069,P003,OUT,76,2026-01-06
M019070,P097,IN,146,2025-07-20
M019071,P083,OUT,85,2025-03-20
M019072,P048,OUT,60,2026-02-05
M019073,P077,OUT,35,2025-10-30
M019074,P094,IN,108,2026-03-02
M019075,P025,OUT,181,2025-08-31
M019076,P062,OUT,1,2025-11-29
M019077,P024,OUT,169,2026-01-04
M019078,P047,OUT,44,2026-01-02
M019079,P090,OUT,121,2026-01-31
M019080,P030,OUT,153,2025-05-01
M019081,P080,IN,198,2025-03-11
M019082,P093,OUT,81,2025-07-19
M019083,P007,OUT,54,2025-06-10
M019084,P052,OUT,110,2025-07-07
M019085,P044,IN,10,2025-07-25
M019086,P021,OUT,122,2025-09-18
M019087,P025,OUT,101,2025-04-10
M019088,P051,OUT,18,2025-07-03
M019089,P048,OUT,81,2025-05-05
M019090,P095,IN,86,2025-09-12
M019091,P001,IN,168,2025-03-31
M019092,P076,IN,87,2025-11-26
M019093,P059,OUT,6,2025-06-04
M019094,P074,IN,20,2026-02-18
M019095,P050,OUT,140,2026-03-01
M019096,P081,OUT,87,2026-01-12
M019097,P074,IN,66,2025-06-23
M019098,P046,OUT,56,2025-12-07
M019099,P016,IN,5,2025-08-03
M019100,P026,OUT,41,2025-03-15
M019101,P079,IN,67,2025-07-22
M019102,P010,IN,181,2025-05-21
M019103,P021,OUT,34,2026-02-11
M019104,P082,OUT,134,2025-07-06
M019105,P036,OUT,156,2025-05-01
M019106,P020,IN,119,2025-03-18
M019107,P098,IN,32,2025-07-21
M019108,P077,OUT,147,2025-10-28
M019109,P084,OUT,28,2025-07-08
M019110,P084,IN,99,2025-06-20
M019111,P045,OUT,129,2025-10-03
M019112,P060,OUT,168,2025-05-15
M019113,P012,IN,91,2025-04-13
M019114,P047,IN,136,2025-08-27
M019115,P029,IN,50,2025-09-02
M019116,P021,IN,100,2025-11-22
M019117,P069,IN,155,2025-06-20
M019118,P069,OUT,94,2025-05-30
M019119,P014,OUT,174,2025-07-15
M019120,P001,IN,48,2025-10-10
M019121,P011,OUT,45,2025-12-05
M019122,P003,OUT,28,2025-05-13
M019123,P035,OUT,186,2025-11-02
M019124,P004,IN,179,2025-08-21
M019125,P021,OUT,56,2025-11-30
M019126,P032,OUT,81,2025-06-22
M019127,P072,OUT,197,2025-03-31
M019128,P067,OUT,71,2025-10-08
M019129,P078,OUT,19,2025-09-27
M019130,P023,IN,154,2026-01-25
M019131,P062,OUT,123,2025-10-27
M019132,P026,IN,98,2025-05-11
M019133,P071,IN,193,2025-07-16
M019134,P091,OUT,95,2025-05-27
M019135,P004,OUT,139,2025-04-19
M019136,P076,IN,51,2025-06-22
M019137,P029,IN,124,2025-04-08
M019138,P045,IN,161,2025-04-05
M019139,P005,IN,148,2026-02-25
M019140,P084,OUT,84,2025-11-27
M019141,P065,OUT,82,2025-09-26
M019142,P097,OUT,64,2025-08-01
M019143,P086,IN,40,2025-07-06
M019144,P089,IN,14,2026-01-25
M019145,P037,IN,49,2025-07-04
M019146,P077,OUT,46,2025-05-08
M019147,P098,OUT,124,2025-08-09
M019148,P014,OUT,199,2026-02-21
M019149,P030,IN,143,2025-11-06
M019150,P011,OUT,106,2025-09-29
M019151,P070,IN,70,2025-08-20
M019152,P060,OUT,167,2025-11-22
M019153,P044,IN,187,2025-05-20
M019154,P024,IN,57,2025-11-18
M019155,P078,OUT,187,2025-03-26
M019156,P071,OUT,124,2026-01-11
M019157,P046,OUT,26,2025-08-26
M019158,P018,IN,175,2026-01-28
M019159,P084,OUT,129,2025-10-26
M019160,P100,IN,165,2026-03-08
M019161,P056,OUT,199,2025-10-27
M019162,P035,OUT,121,2025-09-07
M019163,P086,OUT,36,2025-09-06
M019164,P034,IN,182,2025-09-29
M019165,P096,OUT,86,2025-08-22
M019166,P031,IN,12,2025-12-03
M019167,P079,OUT,197,2025-05-31
M019168,P047,IN,153,2025-11-24
M019169,P001,OUT,88,2025-10-26
M019170,P016,OUT,12,2025-12-22
M019171,P042,IN,176,2025-08-10
M019172,P024,IN,58,2025-09-16
M019173,P032,IN,146,2025-05-28
M019174,P001,OUT,31,2025-10-14
M019175,P027,OUT,155,2025-12-16
M019176,P071,OUT,72,2025-04-11
M019177,P070,IN,134,2025-12-07
M019178,P015,IN,125,2025-10-10
M019179,P078,IN,186,2025-08-09
M019180,P056,OUT,133,2026-03-06
M019181,P079,IN,2,2025-11-01
M019182,P042,OUT,36,2025-09-12
M019183,P078,OUT,193,2025-07-05
M019184,P032,IN,31,2025-06-13
M019185,P029,OUT,142,2025-05-03
M019186,P061,IN,130,2026-02-20
M019187,P009,IN,94,2025-04-13
M019188,P041,OUT,4,2025-07-31
M019189,P071,OUT,122,2025-10-07
M019190,P076,OUT,81,2025-10-13
M019191,P058,OUT,126,2025-04-01
M019192,P070,OUT,67,2025-05-03
M019193,P023,IN,170,2025-07-05
M019194,P015,OUT,161,2025-06-22
M019195,P019,IN,33,2025-10-23
M019196,P006,OUT,54,2025-09-15
M019197,P059,IN,176,2025-10-17
M019198,P035,IN,98,2026-03-01
M019199,P066,OUT,59,2025-03-28
M019200,P071,OUT,184,2025-09-23
M019201,P090,OUT,88,2025-08-10
M019202,P067,OUT,126,2025-10-29
M019203,P013,IN,37,2026-01-01
M019204,P083,IN,157,2025-04-05
M019205,P065,OUT,150,2025-04-06
M019206,P096,IN,76,2025-11-22
M019207,P065,IN,17,2025-03-10
M019208,P037,OUT,103,2025-07-28
M019209,P086,OUT,199,2025-04-19
M019210,P088,OUT,76,2025-06-02
M019211,P064,OUT,169,2026-01-22
M019212,P027,IN,34,2026-03-07
M019213,P014,OUT,181,2026-02-21
M019214,P077,OUT,8,2026-01-18
M019215,P042,OUT,56,2025-10-06
M019216,P004,IN,66,2025-04-20
M019217,P012,IN,40,2025-12-13
M019218,P080,OUT,99,2026-02-25
M019219,P014,IN,69,2026-02-04
M019220,P010,OUT,183,2025-05-05
M019221,P030,IN,44,2025-11-17
M019222,P022,OUT,67,2025-05-22
M019223,P075,IN,25,2025-09-04
M019224,P084,IN,51,2025-08-16
M019225,P002,OUT,43,2026-01-07
M019226,P079,OUT,28,2025-05-14
M019227,P079,IN,27,2026-02-07
M019228,P036,IN,139,2025-03-17
M019229,P051,IN,187,2025-07-01
M019230,P087,IN,106,2025-09-05
M019231,P034,IN,170,2025-09-15
M019232,P073,OUT,65,2025-07-10
M019233,P096,IN,6,2025-09-19
M019234,P051,OUT,159,2025-11-09
M019235,P016,IN,189,2025-03-26
M019236,P063,IN,110,2025-11-10
M019237,P006,IN,183,2025-07-20
M019238,P035,OUT,21,2025-05-20
M019239,P090,OUT,123,2025-09-06
M019240,P066,IN,54,2026-02-11
M019241,P071,OUT,148,2025-08-21
M019242,P014,OUT,47,2025-12-19
M019243,P019,IN,153,2025-10-20
M019244,P052,IN,195,2025-11-05
M019245,P022,IN,5,2025-04-27
M019246,P009,IN,155,2025-04-26
M019247,P010,OUT,176,2025-10-30
M019248,P069,IN,80,2025-06-04
M019249,P073,OUT,152,2025-07-04
M019250,P040,IN,164,2025-09-13
M019251,P050,IN,72,2025-04-22
M019252,P041,OUT,66,2025-07-21
M019253,P027,OUT,34,2025-08-29
M019254,P010,IN,30,2025-11-20
M019255,P001,OUT,89,2025-10-05
M019256,P084,OUT,139,2025-10-01
M019257,P075,IN,186,2025-04-15
M019258,P055,IN,69,2025-05-24
M019259,P026,IN,162,2025-08-02
M019260,P064,OUT,150,2025-11-02
M019261,P093,OUT,115,2025-06-09
M019262,P048,IN,67,2025-12-22
M019263,P093,OUT,60,2025-05-19
M019264,P025,IN,113,2025-12-24
M019265,P020,OUT,103,2025-12-08
M019266,P050,IN,151,2025-04-12
M019267,P022,IN,97,2025-10-22
M019268,P082,OUT,133,2025-10-23
M019269,P082,IN,179,2025-04-19
M019270,P017,IN,104,2025-08-17
M019271,P086,OUT,31,2026-03-09
M019272,P092,OUT,38,2025-05-27
M019273,P069,IN,27,2025-09-20
M019274,P007,OUT,108,2025-04-01
M019275,P006,IN,81,2025-05-23
M019276,P052,OUT,179,2025-10-04
M019277,P030,OUT,152,2025-04-10
M019278,P031,OUT,186,2025-03-30
M019279,P061,IN,131,2025-09-13
M019280,P002,IN,64,2025-05-09
M019281,P100,OUT,68,2025-12-15
M019282,P034,IN,159,2025-05-04
M019283,P071,IN,190,2025-12-31
M019284,P085,IN,63,2025-11-28
M019285,P016,IN,124,2025-08-05
M019286,P039,OUT,79,2025-05-24
M019287,P036,IN,172,2025-08-22
M019288,P097,OUT,162,2026-02-11
M019289,P036,OUT,177,2025-08-31
M019290,P099,IN,97,2025-07-04
M019291,P015,OUT,200,2025-04-02
M019292,P065,OUT,177,2026-02-07
M019293,P045,IN,160,2025-08-09
M019294,P052,OUT,30,2025-05-04
M019295,P013,IN,105,2026-03-08
M019296,P035,OUT,110,2025-09-15
M019297,P029,IN,196,2026-02-08
M019298,P025,OUT,157,2025-04-09
M019299,P070,OUT,199,2025-04-18
M019300,P090,IN,186,2025-11-19
M019301,P026,IN,49,2025-04-04
M019302,P094,IN,127,2026-01-16
M019303,P018,OUT,65,2025-06-13
M019304,P088,IN,176,2025-09-16
M019305,P084,OUT,166,2025-08-30
M019306,P044,OUT,165,2025-10-25
M019307,P029,IN,119,2025-07-24
M019308,P062,OUT,129,2025-04-05
M019309,P060,OUT,17,2025-12-18
M019310,P021,OUT,6,2025-06-28
M019311,P098,IN,111,2025-10-19
M019312,P012,IN,78,2025-09-17
M019313,P043,IN,27,2025-12-29
M019314,P080,OUT,172,2025-12-26
M019315,P045,IN,135,2025-04-27
M019316,P074,IN,187,2025-07-17
M019317,P020,OUT,47,2025-09-05
M019318,P023,IN,194,2025-05-29
M019319,P047,IN,105,2025-05-31
M019320,P029,IN,113,2026-01-02
M019321,P088,IN,55,2025-09-10
M019322,P080,OUT,28,2025-10-04
M019323,P043,OUT,27,2025-07-12
M019324,P064,IN,34,2025-12-14
M019325,P021,OUT,85,2025-04-27
M019326,P088,IN,171,2025-12-31
M019327,P062,IN,86,2025-04-09
M019328,P100,IN,113,2026-02-17
M019329,P002,OUT,189,2025-04-30
M019330,P020,IN,135,2025-11-07
M019331,P042,IN,56,2026-03-02
M019332,P094,IN,110,2025-04-16
M019333,P055,IN,42,2025-04-23
M019334,P099,OUT,136,2025-10-24
M019335,P099,OUT,159,2025-09-15
M019336,P024,IN,144,2025-08-20
M019337,P031,IN,7,2025-10-23
M019338,P024,IN,36,2025-09-01
M019339,P026,IN,71,2025-11-12
M019340,P045,IN,107,2025-06-07
M019341,P040,IN,78,2025-12-11
M019342,P076,OUT,51,2025-04-29
M019343,P018,IN,7,2025-08-12
M019344,P042,OUT,19,2026-02-18
M019345,P091,IN,125,2025-07-02
M019346,P082,OUT,191,2026-01-19
M019347,P034,OUT,144,2025-09-10
M019348,P091,IN,189,2025-07-09
M019349,P093,OUT,51,2025-09-07
M019350,P083,OUT,150,2025-09-16
M019351,P057,OUT,131,2025-04-10
M019352,P088,IN,101,2025-06-25
M019353,P032,OUT,109,2025-08-13
M019354,P051,IN,143,2026-01-29
M019355,P010,OUT,53,2025-12-30
M019356,P012,IN,83,2025-10-23
M019357,P069,IN,194,2025-09-30
M019358,P091,IN,192,2025-03-13
M019359,P048,OUT,113,2025-06-16
M019360,P032,IN,139,2025-08-07
M019361,P054,OUT,42,2025-11-11
M019362,P054,IN,22,2025-07-14
M019363,P010,IN,189,2025-07-19
M019364,P088,IN,196,2025-03-19
M019365,P007,IN,5,2026-01-31
M019366,P016,OUT,51,2025-10-09
M019367,P099,OUT,195,2025-07-20
M019368,P083,OUT,26,2025-04-02
M019369,P083,OUT,114,2025-04-13
M019370,P046,IN,18,2025-05-11
M019371,P024,OUT,11,2025-07-21
M019372,P007,OUT,67,2026-03-09
M019373,P007,IN,141,2025-09-08
M019374,P059,IN,39,2025-08-30
M019375,P046,IN,77,2025-06-29
M019376,P084,IN,88,2025-04-21
M019377,P051,OUT,146,2025-12-27
M019378,P048,OUT,90,2025-06-03
M019379,P040,IN,37,2025-11-06
M019380,P073,IN,126,2025-07-24
M019381,P007,OUT,160,2025-11-27
M019382,P007,IN,122,2025-12-01
M019383,P056,OUT,54,2025-09-13
M019384,P084,OUT,139,2025-09-08
M019385,P031,OUT,156,2025-04-16
M019386,P066,OUT,23,2026-02-12
M019387,P057,IN,100,2025-04-21
M019388,P064,OUT,173,2025-08-29
M019389,P021,IN,111,2025-12-06
M019390,P025,OUT,29,2025-07-05
M019391,P061,IN,112,2025-07-17
M019392,P071,OUT,159,2025-09-21
M019393,P080,IN,99,2025-07-31
M019394,P088,OUT,163,2025-04-17
M019395,P013,IN,80,2025-03-14
M019396,P002,IN,120,2025-03-31
M019397,P016,OUT,70,2025-06-11
M019398,P028,IN,109,2025-05-05
M019399,P048,IN,47,2025-09-20
M019400,P076,OUT,69,2025-05-24
M019401,P065,OUT,183,2025-06-14
M019402,P053,OUT,20,2026-01-23
M019403,P070,IN,122,2025-11-08
M019404,P060,IN,133,2025-09-11
M019405,P090,IN,148,2025-05-24
M019406,P041,OUT,154,2026-01-16
M019407,P028,IN,144,2025-09-08
M019408,P058,IN,51,2025-05-26
M019409,P046,OUT,69,2025-07-14
M019410,P100,IN,28,2025-10-28
M019411,P024,IN,179,2026-01-16
M019412,P095,OUT,50,2025-09-06
M019413,P049,OUT,172,2025-11-06
M019414,P100,IN,14,2025-11-30
M019415,P091,IN,68,2026-01-29
M019416,P005,OUT,19,2026-01-27
M019417,P033,IN,198,2026-02-20
M019418,P081,OUT,168,2025-05-12
M019419,P023,OUT,170,2026-03-04
M019420,P038,IN,110,2025-08-07
M019421,P074,OUT,183,2025-10-10
M019422,P089,OUT,91,2026-01-06
M019423,P062,OUT,50,2025-07-22
M019424,P065,OUT,131,2025-08-06
M019425,P100,OUT,45,2025-07-28
M019426,P045,OUT,103,2026-02-05
M019427,P082,IN,66,2026-01-13
M019428,P076,OUT,90,2025-10-18
M019429,P001,OUT,193,2025-12-26
M019430,P014,OUT,13,2025-11-02
M019431,P093,OUT,147,2025-09-11
M019432,P059,OUT,59,2025-09-24
M019433,P048,IN,67,2025-08-12
M019434,P079,IN,189,2026-02-16
M019435,P016,OUT,197,2025-03-09
M019436,P052,OUT,134,2026-02-14
M019437,P081,IN,132,2025-09-13
M019438,P020,OUT,15,2025-11-22
M019439,P071,IN,133,2026-01-11
M019440,P021,OUT,181,2025-12-13
M019441,P073,OUT,27,2025-09-11
M019442,P061,OUT,26,2025-08-13
M019443,P052,IN,101,2025-06-05
M019444,P008,IN,169,2025-12-25
M019445,P027,IN,19,2025-06-04
M019446,P095,OUT,109,2025-12-20
M019447,P092,OUT,77,2026-01-31
M019448,P007,OUT,16,2025-09-11
M019449,P065,OUT,83,2025-08-17
M019450,P088,OUT,20,2025-09-03
M019451,P079,OUT,154,2025-06-09
M019452,P079,OUT,31,2025-07-19
M019453,P041,IN,16,2025-08-24
M019454,P032,OUT,91,2026-02-22
M019455,P009,OUT,47,2025-12-17
M019456,P067,OUT,95,2025-12-25
M019457,P088,IN,21,2025-11-16
M019458,P069,IN,36,2025-05-08
M019459,P064,OUT,59,2026-02-01
M019460,P069,IN,53,2025-04-26
M019461,P084,OUT,29,2026-02-25
M019462,P082,IN,70,2025-07-18
M019463,P055,IN,124,2025-04-27
M019464,P017,OUT,92,2025-10-15
M019465,P071,IN,200,2025-09-06
M019466,P059,OUT,139,2025-07-01
M019467,P051,IN,184,2025-08-06
M019468,P089,OUT,159,2025-10-20
M019469,P074,IN,174,2025-06-29
M019470,P065,OUT,25,2026-01-26
M019471,P075,OUT,7,2026-03-05
M019472,P077,OUT,23,2025-04-23
M019473,P003,IN,27,2025-08-31
M019474,P027,OUT,165,2025-12-04
M019475,P006,IN,86,2025-04-05
M019476,P072,IN,36,2025-04-23
M019477,P062,OUT,13,2025-04-11
M019478,P084,IN,40,2025-05-19
M019479,P048,IN,133,2025-11-03
M019480,P081,OUT,166,2025-03-31
M019481,P074,OUT,103,2025-08-10
M019482,P033,OUT,123,2025-11-23
M019483,P066,IN,84,2025-07-16
M019484,P049,IN,193,2025-11-03
M019485,P052,OUT,80,2025-12-07
M019486,P057,OUT,106,2025-06-12
M019487,P094,IN,66,2025-03-18
M019488,P074,OUT,63,2026-01-09
M019489,P007,OUT,165,2026-02-06
M019490,P083,OUT,27,2025-03-29
M019491,P075,OUT,188,2026-01-09
M019492,P083,IN,88,2025-10-06
M019493,P064,OUT,96,2025-07-11
M019494,P075,OUT,176,2025-12-20
M019495,P036,OUT,35,2025-04-20
M019496,P081,OUT,109,2025-05-02
M019497,P078,IN,109,2026-01-25
M019498,P061,OUT,109,2025-08-06
M019499,P006,OUT,142,2025-08-18
M019500,P069,OUT,71,2025-09-12
M019501,P020,OUT,112,2025-07-19
M019502,P097,OUT,160,2025-10-08
M019503,P051,IN,51,2025-03-24
M019504,P086,OUT,89,2026-01-24
M019505,P047,OUT,127,2025-05-24
M019506,P006,OUT,99,2026-01-17
M019507,P096,OUT,79,2025-10-15
M019508,P093,IN,30,2025-07-12
M019509,P100,IN,91,2025-03-22
M019510,P086,OUT,181,2025-05-05
M019511,P053,IN,32,2025-05-16
M019512,P004,IN,13,2025-03-09
M019513,P077,OUT,188,2025-04-13
M019514,P067,IN,68,2025-06-03
M019515,P059,IN,28,2025-12-18
M019516,P049,OUT,60,2026-02-18
M019517,P010,OUT,71,2025-07-24
M019518,P044,OUT,160,2025-06-26
M019519,P039,OUT,137,2025-06-23
M019520,P021,IN,154,2025-09-09
M019521,P006,OUT,154,2025-09-02
M019522,P007,OUT,126,2025-05-24
M019523,P018,OUT,196,2025-05-03
M019524,P054,IN,91,2026-01-10
M019525,P064,IN,41,2025-11-10
M019526,P024,IN,1,2026-02-26
M019527,P086,OUT,122,2025-04-24
M019528,P043,IN,151,2025-05-15
M019529,P024,OUT,75,2025-03-19
M019530,P054,OUT,39,2026-01-04
M019531,P085,IN,124,2025-03-23
M019532,P054,IN,14,2025-08-21
M019533,P095,IN,174,2025-11-05
M019534,P009,IN,18,2025-08-28
M019535,P045,OUT,146,2025-05-10
M019536,P073,IN,40,2025-11-20
M019537,P094,IN,183,2025-08-24
M019538,P035,OUT,174,2025-06-23
M019539,P041,OUT,34,2026-02-19
M019540,P090,OUT,88,2025-03-28
M019541,P083,IN,128,2026-01-18
M019542,P049,OUT,183,2026-01-18
M019543,P023,OUT,41,2025-08-26
M019544,P092,OUT,180,2026-01-17
M019545,P085,OUT,167,2025-07-21
M019546,P083,OUT,95,2025-11-18
M019547,P086,IN,106,2025-05-25
M019548,P003,IN,185,2025-06-04
M019549,P050,OUT,26,2025-10-31
M019550,P099,OUT,91,2025-10-12
M019551,P050,IN,109,2025-12-31
M019552,P058,IN,51,2025-03-15
M019553,P065,IN,174,2026-01-09
M019554,P076,OUT,162,2026-02-10
